text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
funny,ˈfʌni,n. 滑稽人物；笑话，有趣的故事；滑稽连环漫画栏；（英）（比赛用）单人双桨小艇；adj. 有趣的，好笑的，滑稽的；（口）稀奇的，古怪的，奇异的；有病的，不舒服的；狡猾的，欺骗（性,,funny.mp3,中考核心,2,,,中考考纲核心词汇,初中
gentleman,ˈʤɛntəlmən,n. 先生；绅士；有身份的人,,gentleman.mp3,中考核心,2,,,中考考纲核心词汇,初中
office,ˈɔfəs,n. 办公室；政府机关；官职；营业处,,office.mp3,中考核心,2,,,中考考纲核心词汇,初中
sixty,ˈsɪksti,num. 六十；六十个,,sixty.mp3,中考核心,2,,,中考考纲核心词汇,初中
politely,pəˈlaɪtli,adv. 有礼貌地；客气地；委婉地；殷勤地,,politely.mp3,中考核心,2,,,中考考纲核心词汇,初中
memory,ˈmɛməri,n. 记忆，记忆力；内存， 存储器；回忆,,memory.mp3,中考核心,2,,,中考考纲核心词汇,初中
move,muv,n. 移动；步骤；迁居；策略；vi. 移动；搬家，迁移；离开；vt. 移动；感动,,move.mp3,中考核心,2,,,中考考纲核心词汇,初中
theme,θim,n. 主题；主旋律；题目；adj. 以奇想主题布置的,,theme.mp3,中考核心,2,,,中考考纲核心词汇,初中
sad,sæd,adj. 难过的；悲哀的，令人悲痛的；凄惨的，阴郁的（形容颜色）,,sad.mp3,中考核心,2,,,中考考纲核心词汇,初中
nosebleed,ˈnoʊzˌblid,n. 鼻出血；衄血,,nosebleed.mp3,中考核心,2,,,中考考纲核心词汇,初中
sit,sɪt,vi. 坐；位于；vt. 使就座,,sit.mp3,中考核心,2,,,中考考纲核心词汇,初中
festival,ˈfɛstəvəl,n. 节日；庆祝，纪念活动；欢乐；adj. 节日的，喜庆的；快乐的,,festival.mp3,中考核心,2,,,中考考纲核心词汇,初中
achievement,əˈʧivmənt,n. 成就；完成；达到；成绩,,achievement.mp3,中考核心,2,,,中考考纲核心词汇,初中
interesting,ˈɪntrəstɪŋ,adj. 有趣的；引起兴趣的，令人关注的,,interesting.mp3,中考核心,2,,,中考考纲核心词汇,初中
supply,səˈplaɪ,n. 供给，补给；供应品；vt. 供给，提供；补充；vi. 供给；替代,,supply.mp3,中考核心,2,,,中考考纲核心词汇,初中
tiger,ˈtaɪɡər,n. 老虎；凶暴的人,,tiger.mp3,中考核心,2,,,中考考纲核心词汇,初中
freezing,ˈfrizɪŋ,adj. 冰冻的；严寒的；冷冻用的,,freezing.mp3,中考核心,2,,,中考考纲核心词汇,初中
geography,ʤiˈɑɡrəfi,n. 地理；地形,,geography.mp3,中考核心,2,,,中考考纲核心词汇,初中
run,rʌn,n. 奔跑；赛跑；趋向；奔跑的路程；vt. 管理，经营；运行；参赛；vi. 经营；奔跑；运转,,run.mp3,中考核心,2,,,中考考纲核心词汇,初中
story,ˈstɔri,n. 故事；小说；新闻报道；来历；假话；vt. 用历史故事画装饰；vi. 说谎,,story.mp3,中考核心,2,,,中考考纲核心词汇,初中
competitor,kəmˈpɛtətər,n. 竞争者，对手,,competitor.mp3,中考核心,2,,,中考考纲核心词汇,初中
glad,ɡlæd,adj. 高兴的；乐意的；令人高兴的；灿烂美丽的；vt. 使高兴,,glad.mp3,中考核心,2,,,中考考纲核心词汇,初中
attention,əˈtɛnʃən,n. 注意力；关心；立正！（口令）,,attention.mp3,中考核心,2,,,中考考纲核心词汇,初中
energy,ˈɛnərʤi,n.  能量；精力；活力；精神,,energy.mp3,中考核心,2,,,中考考纲核心词汇,初中
all,ɔl,n. 全部；adj. 全部的；adv. 全然地；越发；pron. 全部,,all.mp3,中考核心,2,,,中考考纲核心词汇,初中
tail,teɪl,n. 尾巴；踪迹；辫子；燕尾服；adj. 从后面而来的；尾部的；vt. 尾随；装上尾巴；vi. 跟踪；变少或缩小,,tail.mp3,中考核心,2,,,中考考纲核心词汇,初中
knowledgeable,ˈnɑləʤəbəl,adj. 知识渊博的，有知识的；有见识的；聪明的,,knowledgeable.mp3,中考核心,2,,,中考考纲核心词汇,初中
physics,ˈfɪzɪks,n. 物理学；物理现象,,physics.mp3,中考核心,2,,,中考考纲核心词汇,初中
final,ˈfaɪnəl,n. 决赛；期末考试；当日报纸的末版；adj. 最终的；决定性的；不可更改的,,final.mp3,中考核心,2,,,中考考纲核心词汇,初中
chicken,ˈʧɪkən,n. 鸡肉；小鸡；胆小鬼，懦夫；adj. 鸡肉的；胆怯的；幼小的,,chicken.mp3,中考核心,2,,,中考考纲核心词汇,初中
let,lɛt,vt. 允许，让；出租；假设；妨碍；vi. 出租；被承包；n. 障碍；出租屋,,let.mp3,中考核心,2,,,中考考纲核心词汇,初中
math,mæθ,n. 数学（等于mathematics）,,math.mp3,中考核心,2,,,中考考纲核心词汇,初中
shame,ʃeɪm,n. 羞耻，羞愧；憾事，带来耻辱的人；vt. 使丢脸，使羞愧,,shame.mp3,中考核心,2,,,中考考纲核心词汇,初中
out,aʊt,adv. 出现；在外；出局；出声地；不流行地；adj. 外面的；出局的；下台的；n. 出局；prep. 向；离去；vi. 出来；暴露；vt. 使熄灭；驱逐,,out.mp3,中考核心,2,,,中考考纲核心词汇,初中
lucky,ˈlʌki,adj. 幸运的；侥幸的,,lucky.mp3,中考核心,2,,,中考考纲核心词汇,初中
peaceful,ˈpisfəl,adj. 和平的，爱好和平的；平静的,,peaceful.mp3,中考核心,2,,,中考考纲核心词汇,初中
cow,kaʊ,n. 奶牛，母牛；母兽；vt. 威胁，恐吓,,cow.mp3,中考核心,2,,,中考考纲核心词汇,初中
paragliding,ˈpɛrəˌɡlaɪdɪŋ,n. 高崖跳伞运动；滑翔伞运动,,paragliding.mp3,中考核心,2,,,中考考纲核心词汇,初中
note,noʊt,n. 笔记；音符；票据；注解；纸币；便笺；照会；调子；vt. 注意；记录；注解,,note.mp3,中考核心,2,,,中考考纲核心词汇,初中
ladder,ˈlædər,n. 阶梯；途径；梯状物；vi. 成名；发迹；vt. 在……上装设梯子,,ladder.mp3,中考核心,2,,,中考考纲核心词汇,初中
close,kloʊs,n. 结束；adj. 紧密的；亲密的；亲近的；vt. 关；结束；使靠近；vi. 关；结束；关闭；adv. 紧密地,,close.mp3,中考核心,2,,,中考考纲核心词汇,初中
tidy,ˈtaɪdi,n. 椅子的背罩；adj. 整齐的；相当大的；vi. 整理；收拾；vt. 整理；收拾；弄整齐,,tidy.mp3,中考核心,2,,,中考考纲核心词汇,初中
music,ˈmjuzɪk,n. 音乐，乐曲,,music.mp3,中考核心,2,,,中考考纲核心词汇,初中
actor,ˈæktər,n. 男演员；行动者；作用物,,actor.mp3,中考核心,2,,,中考考纲核心词汇,初中
pale,peɪl,n. 前哨；栅栏；范围；adj. 苍白的；无力的；暗淡的；vt. 使失色；使变苍白；用栅栏围；vi. 失色；变苍白；变得暗淡,,pale.mp3,中考核心,2,,,中考考纲核心词汇,初中
unimportant,ənɪmˈpɔrtənt,adj. 不重要的；琐碎的,,unimportant.mp3,中考核心,2,,,中考考纲核心词汇,初中
speaker,ˈspikər,n. 演讲者；扬声器；说话者；说某种语言的人,,speaker.mp3,中考核心,2,,,中考考纲核心词汇,初中
coin,kɔɪn,n. 硬币，钱币；vt. 铸造（货币）；杜撰，创造,,coin.mp3,中考核心,2,,,中考考纲核心词汇,初中
raincoat,ˈreɪnˌkoʊt,n. （美）雨衣,,raincoat.mp3,中考核心,2,,,中考考纲核心词汇,初中
model,ˈmɑdəl,n. 模型；典型；模范；模特儿；样式；vt. 模拟；塑造；模仿；vi. 做模型；做模特儿；adj. 模范的；作模型用的,,model.mp3,中考核心,2,,,中考考纲核心词汇,初中
money,ˈmʌni,n. 钱；货币；财富,,money.mp3,中考核心,2,,,中考考纲核心词汇,初中
table,ˈteɪbəl,n. 桌子；表格；平地层；vt. 制表；搁置；嵌合；adj. 桌子的,,table.mp3,中考核心,2,,,中考考纲核心词汇,初中
lantern,ˈlæntərn,n. 灯笼；提灯；灯笼式天窗,,lantern.mp3,中考核心,2,,,中考考纲核心词汇,初中
achieve,əˈʧiv,vt. 取得；获得；实现；成功；vi. 达到预期的目的，实现预期的结果，如愿以偿,,achieve.mp3,中考核心,2,,,中考考纲核心词汇,初中
suggestion,səɡˈʤɛsʧən,n. 建议；示意；微量，细微的迹象,,suggestion.mp3,中考核心,2,,,中考考纲核心词汇,初中
animal,ˈænəməl,n. 动物；动物的,,animal.mp3,中考核心,2,,,中考考纲核心词汇,初中
worst,wɜrst,n. 最坏；最坏的时候；adj. 最差的，最坏的；最不利的；效能最低的；adv. 最坏地；最不利地,,worst.mp3,中考核心,2,,,中考考纲核心词汇,初中
paint,peɪnt,vt. 油漆；绘画；装饰；涂色于；描绘；（用语言，文字等）描写；擦脂粉等；vi. 油漆；描绘；绘画；化妆；n. 油漆；颜料，涂料；绘画作品；胭脂等化妆品；色彩，装饰,,paint.mp3,中考核心,2,,,中考考纲核心词汇,初中
examination,ɪɡˌzæməˈneɪʃən,n. 考试；检查；查问,,examination.mp3,中考核心,2,,,中考考纲核心词汇,初中
dragon,ˈdræɡən,n. 龙；凶暴的人，凶恶的人；严厉而有警觉性的女人,,dragon.mp3,中考核心,2,,,中考考纲核心词汇,初中
different,ˈdɪfərənt,adj. 不同的；个别的，与众不同的,,different.mp3,中考核心,2,,,中考考纲核心词汇,初中
answer,ˈænsər,n. 回答；答案；答辩；vt. 回答；符合；vi. 回答；符合,,answer.mp3,中考核心,2,,,中考考纲核心词汇,初中
hen,hɛn,n. 母鸡；女人；雌禽,,hen.mp3,中考核心,2,,,中考考纲核心词汇,初中
proud,praʊd,adj. 自豪的；得意的；自负的,,proud.mp3,中考核心,2,,,中考考纲核心词汇,初中
has,hæz,v. 有，吃，得到，从事，允许，雇用，享有（have的第三人称单数）；（亲属关系中）接受；拿；买到,,has.mp3,中考核心,2,,,中考考纲核心词汇,初中
whose,huz,pron. 谁的（疑问代词）,,whose.mp3,中考核心,2,,,中考考纲核心词汇,初中
neighbour,neighbour,n. n. 邻居;同胞；仁慈的人；vt. 邻接；vi. 住在邻近；毗邻；友善，和睦；adj. 邻居的；邻近的,,neighbour.mp3,中考核心,2,,,中考考纲核心词汇,初中
noise,nɔɪz,n.  噪音；响声；杂音；vt. 谣传；vi. 发出声音；大声议论,,noise.mp3,中考核心,2,,,中考考纲核心词汇,初中
Thursday,ˈθɜrzˌdeɪ,n. 星期四,,thursday.mp3,中考核心,2,,,中考考纲核心词汇,初中
brown,braʊn,n. 褐色，棕色；adj. 棕色的，褐色的；太阳晒黑的；vt. 使变成褐色；vi. 变成褐色,,brown.mp3,中考核心,2,,,中考考纲核心词汇,初中
bus,bʌs,n. 公共汽车；乘公共汽车,,bus.mp3,中考核心,2,,,中考考纲核心词汇,初中
eighty,ˈeɪti,num. 八十；n. 八十；八十岁；八十年代；adj. 八十的，八十个的；八十岁的,,eighty.mp3,中考核心,2,,,中考考纲核心词汇,初中
again,əˈɡɛn,adv. 又，此外；再一次；再说；增加；n. （英、保）阿盖恩,,again.mp3,中考核心,2,,,中考考纲核心词汇,初中
tourist,ˈtʊrəst,n. 旅行者，观光客；adj. 旅游的；vt. 在旅行参观；vi. 旅游；观光；adv. 坐旅游车厢；坐经济舱,,tourist.mp3,中考核心,2,,,中考考纲核心词汇,初中
coffee,ˈkɑfi,n. 咖啡；咖啡豆；咖啡色,,coffee.mp3,中考核心,2,,,中考考纲核心词汇,初中
location,loʊˈkeɪʃən,n. 位置（形容词locational）；地点；外景拍摄场地,,location.mp3,中考核心,2,,,中考考纲核心词汇,初中
prison,ˈprɪzən,n. 监狱；监禁；拘留所；vt. 监禁，关押,,prison.mp3,中考核心,2,,,中考考纲核心词汇,初中
its,ɪts,pron. 它的,,its.mp3,中考核心,2,,,中考考纲核心词汇,初中
anybody,ˈɛnibədi,n. 重要人物；pron. 任何人,,anybody.mp3,中考核心,2,,,中考考纲核心词汇,初中
January,ˈʤænjuˌɛri,n. 一月,,january.mp3,中考核心,2,,,中考考纲核心词汇,初中
standard,ˈstændərd,n. 标准；水准；旗；度量衡标准；adj. 标准的；合规格的；公认为优秀的,,standard.mp3,中考核心,2,,,中考考纲核心词汇,初中
dog,dɔɡ,n. 狗；丑女人；卑鄙的人；(俚)朋友；vt. 跟踪；尾随,,dog.mp3,中考核心,2,,,中考考纲核心词汇,初中
degree,dɪˈɡri,n. 程度，等级；度；学位；阶层,,degree.mp3,中考核心,2,,,中考考纲核心词汇,初中
house-warming,haʊs-ˈwɔrmɪŋ,n. 庆祝迁居的喜宴，乔迁喜宴,,house-warming.mp3,中考核心,2,,,中考考纲核心词汇,初中
among,əˈmʌŋ,prep. 在…中间；在…之中,,among.mp3,中考核心,2,,,中考考纲核心词汇,初中
across,əˈkrɔs,prep. 穿过；横穿；adv. 横过；在对面,,across.mp3,中考核心,2,,,中考考纲核心词汇,初中
oil,ɔɪl,n. 油；石油；油画颜料；vt. 加油；涂油；使融化；vi. 融化；加燃油,,oil.mp3,中考核心,2,,,中考考纲核心词汇,初中
pay,peɪ,n. 工资，薪水；付款；报答；vt. 支付，付；偿还，补偿；给予；vi. 付款；偿还；adj. 收费的；需付费的,,pay.mp3,中考核心,2,,,中考考纲核心词汇,初中
fun,fʌn,n. 乐趣；玩笑；有趣的人或事；adj. 供娱乐用的；vi. 开玩笑,,fun.mp3,中考核心,2,,,中考考纲核心词汇,初中
crazy,ˈkreɪzi,adj. 疯狂的；狂热的，着迷的,,crazy.mp3,中考核心,2,,,中考考纲核心词汇,初中
boss,bɑs,n. 老板；首领；工头；vt. 指挥，调遣；当…的领导；vi. 当首领，发号施令,,boss.mp3,中考核心,2,,,中考考纲核心词汇,初中
ivory,ˈaɪvəri,n. 象牙；乳白色；长牙；adj. 乳白色的；象牙制的,,ivory.mp3,中考核心,2,,,中考考纲核心词汇,初中
dress,drɛs,n. 连衣裙；女装；vt. 给…穿衣；vi. 穿衣,,dress.mp3,中考核心,2,,,中考考纲核心词汇,初中
coal,koʊl,n. 煤；煤块；木炭；vt. 给…加煤；把…烧成炭；vi. 上煤；加煤,,coal.mp3,中考核心,2,,,中考考纲核心词汇,初中
project,ˈprɑʤɛkt,n. 工程；计划；事业；vt. 设计；计划；发射；放映；vi. 设计；计划；表达；投射,,project.mp3,中考核心,2,,,中考考纲核心词汇,初中
line,laɪn,n. 路线，航线；排；绳；vt. 排成一行；划线于；以线条标示；使…起皱纹；vi. 排队；站成一排,,line.mp3,中考核心,2,,,中考考纲核心词汇,初中
home,hoʊm,n. 家，住宅；产地；家乡；避难所；adj. 国内的，家庭的；有效的；vt. 归巢，回家；adv. 在家，回家；深入地,,home.mp3,中考核心,2,,,中考考纲核心词汇,初中
red,rɛd,n. 红色，红颜料；赤字；adj. 红色的；红肿的，充血的,,red.mp3,中考核心,2,,,中考考纲核心词汇,初中
those,ðoʊz,adj. 那些的；pron. 那些（that的复数）,,those.mp3,中考核心,2,,,中考考纲核心词汇,初中
earth,ɜrθ,n. 地球；地表，陆地；土地，土壤；尘事，俗事；兽穴；vt. 把（电线） 接地；盖（土）；追赶入洞穴；vi. 躲进地洞,,earth.mp3,中考核心,2,,,中考考纲核心词汇,初中
delicious,dɪˈlɪʃəs,adj. 美味的；可口的,,delicious.mp3,中考核心,2,,,中考考纲核心词汇,初中
carelessly,ˈkɛrləsli,adv. 粗心地；不注意地；无忧无虑地,,carelessly.mp3,中考核心,2,,,中考考纲核心词汇,初中
itself,ɪtˈsɛlf,pron. 它自己；它本身,,itself.mp3,中考核心,2,,,中考考纲核心词汇,初中
documentary,ˌdɑkjəˈmɛntəri,n. 纪录片；adj. 记录的；文件的；记实的,,documentary.mp3,中考核心,2,,,中考考纲核心词汇,初中
soldier,ˈsoʊlʤər,n. 军人； 兵蚁；懒汉；一片烤面包；vi. 当兵；磨洋工；坚持干；假称害病,,soldier.mp3,中考核心,2,,,中考考纲核心词汇,初中
African,ˈæfrəkən,n. 非洲人；adj. 非洲的，非洲人的,,african.mp3,中考核心,2,,,中考考纲核心词汇,初中
bag,bæɡ,n. 袋；猎获物；（俚）一瓶啤酒；vt. 猎获；把…装入袋中；占据，私吞；使膨大；vi. 松垂,,bag.mp3,中考核心,2,,,中考考纲核心词汇,初中
wounded,ˈwundəd,n. 受伤者，伤员；v. 使受伤（wound的过去分词）；adj. 受伤的,,wounded.mp3,中考核心,2,,,中考考纲核心词汇,初中
balloon,bəˈlun,n. 气球；adj. 像气球般鼓起的；vt. 使像气球般鼓起；使激增；vi. 激增；膨胀如气球,,balloon.mp3,中考核心,2,,,中考考纲核心词汇,初中
caring,ˈkɛrɪŋ,v. 关心；照顾（care的现在分词）；adj. 有同情心的；表示或感到关怀或关心的,,caring.mp3,中考核心,2,,,中考考纲核心词汇,初中
friendly,ˈfrɛndli,adj. 友好的；亲切的；支持的；融洽的，和睦的；adv. 友善地；温和地,,friendly.mp3,中考核心,2,,,中考考纲核心词汇,初中
boil,bɔɪl,n. 沸腾，煮沸；疖子；vt. 煮沸，烧开；使…激动；使…蒸发；vi. 煮沸，沸腾；激动，激昂,,boil.mp3,中考核心,2,,,中考考纲核心词汇,初中
behaviour,behaviour,n. 行为；习性；运行状况（=behavior）,,behaviour.mp3,中考核心,2,,,中考考纲核心词汇,初中
fridge,frɪʤ,n. 电冰箱,,fridge.mp3,中考核心,2,,,中考考纲核心词汇,初中
brother,ˈbrʌðər,n. 兄弟；同事；战友；int. 我的老兄！,,brother.mp3,中考核心,2,,,中考考纲核心词汇,初中
clay,kleɪ,n.  粘土；泥土；肉体；似黏土的东西；vt. 用黏土处理,,clay.mp3,中考核心,2,,,中考考纲核心词汇,初中
duty,ˈduti,n. 责任； 关税；职务,,duty.mp3,中考核心,2,,,中考考纲核心词汇,初中
get,ɡɛt,n. 生殖；幼兽；vi. 成为；变得；到达；vt. 使得；获得；受到；变成,,get.mp3,中考核心,2,,,中考考纲核心词汇,初中
uncrowded,ʌnˈkraʊdəd,adj. 宽敞的；不拥挤的,,uncrowded.mp3,中考核心,2,,,中考考纲核心词汇,初中
soap,soʊp,n. 肥皂；vt. 将肥皂涂在……上；对……拍马屁（俚语）；vi. 用肥皂擦洗,,soap.mp3,中考核心,2,,,中考考纲核心词汇,初中
jazz,ʤæz,n. 爵士乐，爵士舞；喧闹；vi. 奏爵士乐，跳爵士舞；游荡；vt. 奏爵士乐；使活泼；adj. 爵士乐的；喧吵的,,jazz.mp3,中考核心,2,,,中考考纲核心词汇,初中
tea,ti,n. 茶叶；茶树；茶点；vt. 给…沏茶；vi. 喝茶；进茶点,,tea.mp3,中考核心,2,,,中考考纲核心词汇,初中
over,ˈoʊvər,adv. 结束；越过；从头到尾；prep. 越过；在…之上；遍于…之上；adj. 结束的；上面的；vt. 越过,,over.mp3,中考核心,2,,,中考考纲核心词汇,初中
fever,ˈfivər,n. 发烧，发热；狂热；vt. 使发烧；使狂热；使患热病；vi. 发烧；狂热；患热病,,fever.mp3,中考核心,2,,,中考考纲核心词汇,初中
purpose,ˈpɜrpəs,n. 目的；用途；意志；vt. 决心；企图；打算,,purpose.mp3,中考核心,2,,,中考考纲核心词汇,初中
tent,tɛnt,n. 帐篷；住处；帷幕；vt. 用帐篷遮盖；使在帐篷里住宿；vi. 住帐蓬；暂时居住,,tent.mp3,中考核心,2,,,中考考纲核心词汇,初中
someone,ˈsʌmˌwʌn,pron. 有人，某人,,someone.mp3,中考核心,2,,,中考考纲核心词汇,初中
so,soʊ,conj. 所以；因此；adv. 如此，这么；确是如此；pron. 这样,,so.mp3,中考核心,2,,,中考考纲核心词汇,初中
bowl,boʊl,n. 碗；木球；大酒杯；vt. 投球；旋转；平稳快速移动；vi. 玩保龄球；滑动；平稳快速移动,,bowl.mp3,中考核心,2,,,中考考纲核心词汇,初中
unable,əˈneɪbəl,adj. 不会的，不能的； 无能力的；不能胜任的,,unable.mp3,中考核心,2,,,中考考纲核心词汇,初中
historian,hɪˈstɔriən,n. 历史学家,,historian.mp3,中考核心,2,,,中考考纲核心词汇,初中
French,frɛnʧ,n. 法国人；法语；adj. 法国的；法语的；法国人的,,french.mp3,中考核心,2,,,中考考纲核心词汇,初中
fruit,frut,n. 水果；产物；vt. 使……结果实；vi. 结果实,,fruit.mp3,中考核心,2,,,中考考纲核心词汇,初中
countryside,ˈkʌntriˌsaɪd,n. 农村，乡下；乡下的全体居民,,countryside.mp3,中考核心,2,,,中考考纲核心词汇,初中
Canadian,kəˈneɪdiən,n. 加拿大人；adj. 加拿大（人）的,,canadian.mp3,中考核心,2,,,中考考纲核心词汇,初中
forever,fəˈrɛvər,adv. 永远；不断地；常常,,forever.mp3,中考核心,2,,,中考考纲核心词汇,初中
play,pleɪ,n. 游戏；比赛；剧本；vt. 游戏；扮演；演奏；播放；同…比赛；vi. 演奏；玩耍；上演；参加比赛,,play.mp3,中考核心,2,,,中考考纲核心词汇,初中
under,ˈʌndər,prep. 低于，少于；在...之下；adj. 下面的；从属的；adv. 在下面；在下方,,under.mp3,中考核心,2,,,中考考纲核心词汇,初中
beginning,bɪˈɡɪnɪŋ,n. 开始；起点；v. 开始；创建（begin的ing形式）,,beginning.mp3,中考核心,2,,,中考考纲核心词汇,初中
wave,weɪv,n. 波动；波浪；高潮；挥手示意；卷曲；vt. 卷（烫）发；向…挥手示意；使成波浪形；vi. 波动；起伏；挥手示意；摇动；呈波形,,wave.mp3,中考核心,2,,,中考考纲核心词汇,初中
decide,ˌdɪˈsaɪd,vi. 决定，下决心；vt. 决定；解决；判决,,decide.mp3,中考核心,2,,,中考考纲核心词汇,初中
window,ˈwɪndoʊ,n. 窗；窗口；窗户,,window.mp3,中考核心,2,,,中考考纲核心词汇,初中
twelve,twɛlv,num. 十二；十二个；n. 十二；十二个；adj. 十二的；十二个的,,twelve.mp3,中考核心,2,,,中考考纲核心词汇,初中
ourselves,aʊərˈsɛlvz,pron. 我们自己；我们亲自,,ourselves.mp3,中考核心,2,,,中考考纲核心词汇,初中
engineer,ˈɛnʤəˈnɪr,n. 工程师；工兵；火车司机；vt. 设计；策划；精明地处理；vi. 设计；建造,,engineer.mp3,中考核心,2,,,中考考纲核心词汇,初中
